Name,CW_M22220_Cranium,CW_M1942_Cranium,CW_J6023B_Cranium,CW_J6203A_Cranium,NHNW_B131_Cranium,NHNW_B79_Cranium,NHNW_J13144_Cranium,NHNW_J6239_Cranium,SHNW_M8748_Cranium,SHNW_M8749_Cranium,SHNW_M8952_Cranium,SHNW_M8951_Cranium
X Dorsal patch 191,35.29138184,112.6185913,41.80106812,42.76175537,51.48789063,50.62999878,45.60970459,56.10916138,95.06008301,-18.13082886,-18.59855652,-25.80748596
Y Dorsal patch 191,593.6929688,31.09719543,91.73115845,46.24447021,90.54136963,80.56171875,86.18349609,84.43323975,294.7486328,-4.218709946,-6.985300446,304.2270996
Z Dorsal patch 191,-818.4200195,-520.0236816,-1263.487598,-660.3084961,-1278.773828,-1018.120508,-976.6893555,-1261.815039,-872.4524414,-759.3660156,-520.5523438,-516.5881836
X Dorsal patch 190,10.35567703,79.27756348,1.38398962,6.821321106,17.46507263,10.41929932,7.111260986,10.94212112,60.24021606,-42.45493469,-35.68426208,-54.55186157
Y Dorsal patch 190,456.5973633,-104.5594238,-57.92706909,-96.9406189,-48.90284119,-54.30765381,-43.05911865,-49.39421387,176.5990112,-132.3492188,-132.8027222,173.0628662
Z Dorsal patch 190,-815.610498,-525.8293457,-1253.279102,-648.0053711,-1254.366406,-996.7046875,-963.8645508,-1240.090039,-872.2066406,-743.2657227,-504.3320313,-502.1356934
X Dorsal patch 19,-22.86903076,53.7581604,-20.26552429,-17.81517639,-22.74232025,-23.22262268,-19.96497498,-20.98381042,34.1953064,-69.63913574,-77.75361328,-87.64081421
Y Dorsal patch 19,574.5205078,17.8807724,76.31523438,31.17815552,73.51662598,65.92669067,73.00893555,70.44422607,280.1881104,-23.79025116,-28.29406128,285.4002686
Z Dorsal patch 19,-802.6443359,-525.6767578,-1247.657129,-645.1333008,-1255.24502,-1000.145508,-962.6581055,-1242.926855,-873.1635742,-733.0725586,-490.7435059,-484.0128906
X Dorsal patch 189,20.7908432,84.52580566,19.55394897,18.96435394,26.29916077,20.50155334,15.52714691,23.07534637,71.38102417,-37.3778595,-36.5484314,-46.61082764
Y Dorsal patch 189,555.3381348,-5.347418976,53.41637573,7.339673615,51.30526123,40.82452698,50.92820435,46.19622498,259.6043701,-43.25371399,-44.2322998,263.2968506
Z Dorsal patch 189,-797.694043,-508.1950195,-1243.624902,-637.9065918,-1250.852832,-993.6503906,-959.771582,-1237.53584,-863.5100586,-733.6352539,-493.930127,-491.8925781
X Dorsal patch 188,15.99038849,80.2189209,9.482182312,12.25018082,23.07955933,16.63442841,14.60054321,18.80877075,65.89679565,-34.95194397,-32.15834961,-46.99202271
Y Dorsal patch 188,509.8894531,-47.12967834,5.532629013,-39.45984192,5.680183792,0.422474003,9.528144836,4.184446335,220.2611084,-88.390448,-88.31669922,216.7339844
Z Dorsal patch 188,-799.7790039,-509.4368164,-1242.637891,-636.0589355,-1249.61543,-993.9237305,-957.4582031,-1235.558496,-865.1496094,-734.7433594,-495.0453125,-495.4072266
X Dorsal patch 187,8.85946579,74.09765625,6.454602051,8.092581177,13.61558228,9.030670929,6.31580925,11.69996643,59.89954224,-42.52998352,-42.58535461,-54.95790405
Y Dorsal patch 187,534.9842773,-24.64883728,33.02008667,-13.17886963,32.08974304,23.39465942,32.90509033,29.12956238,241.6748535,-65.07779541,-66.16444092,241.8615479
Z Dorsal patch 187,-795.3214844,-508.3068848,-1238.616211,-632.5068848,-1248.473438,-991.6137695,-957.0332031,-1235.584863,-863.4728516,-728.9568848,-489.9106445,-488.0951172
X Dorsal patch 186,19.95496979,90.61221924,22.23634644,21.76052856,28.79843445,24.8532608,21.33119354,27.76191711,75.23771362,-36.34294739,-33.68843689,-45.20280151
Y Dorsal patch 186,582.3353027,21.38087921,79.8694458,34.67694397,79.56057739,69.59294434,76.79434204,71.96066895,284.3366943,-16.59583893,-17.70906677,290.9906738
Z Dorsal patch 186,-803.9893555,-516.0522949,-1251.312891,-647.8138184,-1261.050391,-1003.903125,-966.5387695,-1246.175195,-866.7980469,-742.8678711,-503.0333496,-498.092334
X Dorsal patch 185,21.04674835,84.95896606,15.91174316,18.03127441,31.57803955,24.15850677,20.51788483,26.74962769,71.98432617,-29.31115723,-27.16385803,-40.14408264
Y Dorsal patch 185,517.1788574,-41.58746643,12.66870193,-33.60115662,14.23897247,7.301125336,16.39306793,11.76973877,227.5988525,-80.34251099,-79.96091919,224.9775146
Z Dorsal patch 185,-799.1932617,-507.5865234,-1241.658398,-636.04375,-1249.583594,-992.0084961,-957.359668,-1234.318164,-861.5412109,-734.2949707,-495.1950195,-495.7415527
X Dorsal patch 184,21.60253754,89.94058228,22.0209198,21.43595123,28.55341492,22.64671478,20.7640213,26.27550049,75.0970459,-36.04850159,-33.72693176,-45.45828857
Y Dorsal patch 184,575.3730957,14.54733276,72.79847412,27.54031982,71.31835938,61.7973877,69.31707153,64.21085815,276.6553711,-24.15623474,-25.01199646,283.1152832
Z Dorsal patch 184,-803.1335938,-514.3157227,-1249.797559,-646.4271484,-1259.33252,-1002.807715,-965.9870117,-1244.771582,-867.5975586,-741.4998047,-501.9588867,-497.9691895
X Dorsal patch 183,15.41234283,79.54483643,10.05771103,12.27452011,22.96744995,16.73934784,14.11892548,18.93190613,65.79179077,-35.11048584,-33.09772949,-47.00612183
Y Dorsal patch 183,516.6790527,-41.17588196,12.86696625,-32.45287781,13.55695496,6.93190155,16.08230896,11.31820526,225.5502686,-82.49558716,-82.44371948,223.3164307
Z Dorsal patch 183,-798.0984863,-508.3899902,-1240.784277,-635.0962891,-1248.3375,-991.831543,-956.8146484,-1234.205566,-863.4084961,-732.4932617,-493.2349121,-493.2216309
X Dorsal patch 182,9.220085907,74.57124634,7.560382843,8.824289703,13.89654999,9.30187149,6.227703094,12.26065903,60.45964966,-42.97943115,-43.2398407,-55.1666626
Y Dorsal patch 182,541.4957031,-18.4417511,39.88224182,-6.472220612,37.92363892,28.91004639,38.66065674,34.57288208,247.6116455,-58.32008057,-59.75684814,248.7595947
Z Dorsal patch 182,-795.3078613,-508.2201172,-1238.941895,-632.9592773,-1247.791113,-991.7646484,-957.0524414,-1235.700684,-864.0116211,-729.0814453,-489.6720703,-487.9102539
X Dorsal patch 181,28.43758545,91.69731445,25.32199249,27.2167511,47.25728455,37.63511963,30.1007019,40.86904602,82.48596802,-20.75168152,-20.92717743,-31.45466309
Y Dorsal patch 181,525.5972656,-36.9014679,21.28006134,-26.78780212,25.63057556,16.44721069,26.26401672,21.76824799,238.4420898,-68.46022949,-67.81271362,238.0360596
Z Dorsal patch 181,-800.8424805,-507.6553711,-1245.115918,-638.2171875,-1250.430957,-992.2668945,-958.9853516,-1234.287891,-859.9737305,-737.3549316,-498.4519531,-498.660791
X Dorsal patch 180,15.01901703,85.38278198,17.54125671,17.28371582,22.59933777,19.55816345,17.04577484,23.67101746,69.7980896,-39.84961243,-37.56531982,-49.2254364
Y Dorsal patch 180,585.3679688,24.50722809,82.96149292,37.9306488,83.31986694,74.40479736,80.80620117,76.29188232,288.7300049,-12.54614639,-14.0358963,295.1455566
Z Dorsal patch 180,-800.1194824,-513.7952148,-1248.140527,-644.4127441,-1256.39502,-998.9432617,-962.9564453,-1241.821875,-864.5261719,-738.134082,-498.6356445,-493.2024902
X Dorsal patch 18,-4.245071793,64.01919556,-7.628858948,-5.735166931,-7.612710571,-9.509793854,-10.63135452,-9.533972931,44.79030151,-57.45180664,-55.7355896,-71.89154053
Y Dorsal patch 18,506.6019043,-50.18334961,3.552913666,-40.36313171,3.33459549,-1.61264286,7.906641388,3.212477493,216.4582031,-91.83488159,-94.80517578,212.9707031
Z Dorsal patch 18,-799.7725098,-514.7466309,-1241.737988,-635.2575195,-1247.07793,-993.146875,-957.2451172,-1234.71709,-868.8125977,-729.4531738,-489.3875488,-486.5692383
X Dorsal patch 179,13.45647888,81.42463989,4.57282753,9.337230682,23.82766724,15.77523041,12.04805374,18.54484406,64.11912231,-37.78154602,-31.65763245,-50.02168884
Y Dorsal patch 179,464.5110352,-95.99703369,-48.44848328,-87.93224487,-36.88297119,-43.51205139,-32.36018677,-38.22956848,185.2169312,-123.4558716,-123.9114746,181.5689209
Z Dorsal patch 179,-812.5343262,-521.6529785,-1250.001855,-644.4233398,-1256.09248,-997.9057617,-964.1675781,-1241.939258,-870.8022461,-744.1007813,-505.061084,-502.887793
X Dorsal patch 178,-0.358337474,71.20649414,2.845902824,3.471874619,4.129365921,1.559515953,1.018304062,5.315595627,55.00961304,-51.2104126,-54.6678894,-63.80194092
Y Dorsal patch 178,584.6565918,25.20786133,83.87037964,38.11268616,84.42296753,76.41846313,81.80269775,77.03873901,290.0216309,-13.13928528,-14.51012878,295.9954834
Z Dorsal patch 178,-795.8683594,-515.0273438,-1243.722754,-639.9393066,-1250.158691,-992.8558594,-957.996582,-1236.476367,-863.6726563,-731.3817871,-491.0713867,-486.1301758
X Dorsal patch 177,-0.629422092,71.82937012,3.571121979,3.724994659,3.876623917,2.210325432,1.432219982,6.153133392,55.38677979,-51.56702881,-55.57577515,-64.2019043
Y Dorsal patch 177,592.3354492,32.16099548,91.15435181,45.0087677,93.82078857,85.78788452,89.47373047,85.03309326,298.3545166,-5.095782471,-5.995714569,304.6147217
Z Dorsal patch 177,-795.8390625,-516.2676758,-1243.814746,-640.660498,-1252.33623,-994.1366211,-958.9021484,-1237.130566,-864.1421875,-732.1788086,-492.1437988,-486.8016602
X Dorsal patch 176,23.74374847,101.7742554,29.54212952,29.23599243,36.28692627,34.79986877,31.64881897,40.02028503,80.8994812,-32.04847717,-30.2548584,-39.84404602
Y Dorsal patch 176,606.6584473,42.22443237,101.3455261,58.23557129,105.3857056,94.6722229,99.59329834,97.89046021,310.0523682,9.900942993,6.134950638,317.5658936
Z Dorsal patch 176,-812.1462402,-524.5775879,-1261.966113,-659.2868652,-1271.350781,-1013.59502,-972.459375,-1259.859473,-870.7639648,-752.1757324,-512.916748,-504.3592773
X Dorsal patch 175,13.72894592,80.38891602,13.59834747,13.48522339,18.41597748,13.46130219,11.51255798,16.89697113,65.5852478,-42.3848175,-41.09240112,-52.59857178
Y Dorsal patch 175,566.3543457,6.531515503,64.60692749,19.18963623,62.63898315,53.25666504,62.01247559,56.83040771,269.5566895,-32.38392944,-33.5735199,274.5854004
Z Dorsal patch 175,-797.6686523,-510.0342773,-1244.319824,-640.0709473,-1250.380371,-993.4177734,-958.3041992,-1237.725195,-863.5654297,-732.8871094,-492.8398438,-489.946582
X Dorsal patch 174,18.51121979,91.26318359,22.01498108,21.87516937,28.43044434,25.09884644,22.06069946,29.30699768,74.52866821,-37.12266541,-33.96313171,-44.93638611
Y Dorsal patch 174,590.044873,28.8197052,87.16929932,42.42958679,88.0145874,77.24883423,84.47525635,80.65941772,292.5214111,-8.104318237,-9.980149841,299.5361328
Z Dorsal patch 174,-805.277002,-518.3636719,-1253.484961,-649.663916,-1261.991016,-1006.005176,-966.790625,-1248.209082,-867.5105469,-744.9526367,-504.3460938,-498.1789551
X Dorsal patch 173,14.01569824,85.62625122,17.50575562,17.27991333,21.91226807,19.6923584,17.36827393,23.65512238,69.36008301,-41.27803955,-38.61888123,-49.94015808
Y Dorsal patch 173,592.2682617,30.8046936,89.27584839,44.47491455,90.84715576,81.80505981,87.42345581,83.42957764,295.8474854,-5.594773483,-7.435172272,302.4663086
Z Dorsal patch 173,-801.1879395,-515.9561523,-1249.940234,-646.0887695,-1257.577344,-1000.725781,-963.2369141,-1244.622754,-865.4063477,-739.8729004,-500.2807129,-493.9227539
X Dorsal patch 172,10.3443634,77.66602173,2.019543839,6.153509521,16.31175385,9.790221405,7.241751099,11.42612686,59.46903076,-41.325354,-36.45628662,-54.75477905
Y Dorsal patch 172,468.0549316,-92.21102295,-44.12838135,-83.74831543,-33.41128235,-39.60443115,-28.41513672,-34.41831665,188.4380859,-120.8956909,-122.1688965,184.4957886
Z Dorsal patch 172,-810.596875,-520.3550781,-1248.546387,-643.2346191,-1254.554395,-997.5652344,-963.1775391,-1239.973535,-869.9341797,-740.3529297,-501.5231934,-499.2116699
X Dorsal patch 171,6.606524658,74.44431152,-1.435820389,2.58212204,8.626152802,3.592686081,1.455753136,3.247235107,54.93518677,-46.77355957,-41.88457642,-60.24500732
Y Dorsal patch 171,465.0512207,-95.71239624,-48.51912231,-87.17702637,-37.24285889,-42.9507019,-31.65675659,-37.53580627,185.7568604,-123.8826172,-125.8413086,181.657019
Z Dorsal patch 171,-811.8873535,-522.4973633,-1249.138184,-644.7786621,-1253.00957,-996.8432617,-962.7183594,-1238.338281,-871.2407227,-738.9546875,-500.0138672,-497.4206543
X Dorsal patch 170,27.57817383,91.58273315,22.63259888,24.94846497,40.14516602,32.09952087,27.17605286,34.653302,78.6225647,-23.70279236,-21.13626099,-33.74106445
Y Dorsal patch 170,515.8927246,-43.98480835,10.36677704,-36.62103882,13.45719757,5.998703766,15.36964111,10.37975845,227.9783691,-79.56339722,-78.95641479,225.1641113
Z Dorsal patch 170,-801.8828613,-507.7079102,-1244.091309,-638.0526367,-1253.089648,-993.1999023,-959.9053711,-1236.319434,-861.5935547,-738.0391113,-498.6688477,-499.8499023
X Dorsal patch 17,2.955031395,72.7953125,-5.286768723,-1.684290314,0.352544737,-4.206904602,-5.564614487,-6.401294708,50.82831421,-52.98728638,-46.60734863,-66.74000244
Y Dorsal patch 17,452.1494141,-109.2490112,-61.24597778,-102.7259766,-64.19606934,-66.47932739,-54.21376343,-62.87071533,168.0165894,-141.1546875,-142.8065796,163.9998901
Z Dorsal patch 17,-817.8694336,-530.4557617,-1255.101563,-650.5264648,-1256.318262,-998.4285156,-965.6216797,-1243.293457,-876.0606445,-742.9091309,-503.7222168,-500.3956055
X Dorsal patch 169,43.14754639,116.8858887,45.33948364,43.87322388,52.31011353,51.4680603,43.86420898,55.69203491,100.0643066,-17.01086884,-18.76163483,-28.40092773
Y Dorsal patch 169,575.1504883,13.37363586,72.64519043,23.75509796,67.48665161,59.96002808,67.09046021,62.96937866,274.6611572,-27.87811279,-27.97110596,281.5491211
Z Dorsal patch 169,-826.6411133,-526.5906738,-1273.355566,-668.785498,-1292.142578,-1029.461816,-989.2155273,-1274.822656,-884.8382813,-771.5629395,-531.4577637,-529.1649414
X Dorsal patch 168,7.414619446,75.58702393,7.8522789,8.627863312,11.70343094,7.748912048,6.224102783,11.1314949,60.47069092,-46.36169739,-46.49546204,-58.03920288
Y Dorsal patch 168,568.246582,9.044953918,66.83092651,21.6122757,64.77612305,56.02351685,64.47094727,59.28116455,271.8703613,-30.51667786,-32.05296631,276.8868164
Z Dorsal patch 168,-797.3262207,-511.0976563,-1244.180664,-639.4976563,-1251.233789,-993.4395508,-957.6719727,-1237.184277,-864.1242188,-731.9272949,-491.5907227,-488.9902832
X Dorsal patch 167,22.9424057,94.94735718,25.19765472,25.24877777,32.60862427,28.1085968,23.46116333,30.75458069,79.34626465,-32.2640564,-31.49031372,-41.91595459
Y Dorsal patch 167,578.4138672,18.0116272,76.01424561,30.34152832,74.15455933,63.45266724,71.52377319,66.0710022,278.7600342,-21.73085632,-22.82961121,285.4022705
Z Dorsal patch 167,-809.2350098,-519.314209,-1256.417383,-652.4353516,-1265.547559,-1008.775488,-971.1941406,-1251.733398,-871.2819336,-747.2843262,-508.2309082,-503.4874512
X Dorsal patch 166,6.790409851,74.11689453,-0.828989601,2.791806984,8.625502014,3.834952164,1.87830925,3.996831131,55.0736084,-46.1486084,-42.09834595,-60.01196899
Y Dorsal patch 166,471.2046387,-88.83036499,-40.58233643,-80.27457886,-30.82434387,-36.60306091,-25.33654785,-31.21650085,190.7646851,-118.6898193,-120.8879883,186.7672607
Z Dorsal patch 166,-810.253418,-520.4196289,-1248.225977,-643.3268066,-1253.52666,-997.8525391,-962.5933594,-1238.90918,-870.0757813,-738.0251953,-499.2852051,-496.639502
X Dorsal patch 165,5.233941269,70.49713745,-0.341739464,2.436643219,6.315024948,2.959789085,1.417695045,3.827129364,54.33525391,-46.97639771,-44.93580017,-60.25593262
Y Dorsal patch 165,510.1307129,-46.58933716,6.598583221,-36.0773407,7.820497131,1.441857529,11.13701019,5.472112656,216.6726563,-90.98031006,-91.82028198,215.0324219
Z Dorsal patch 165,-798.6544922,-511.3192383,-1241.042578,-634.2766602,-1249.83125,-994.062793,-958.3249023,-1236.663477,-866.9519531,-732.037793,-492.5258789,-489.4498047
X Dorsal patch 164,11.14717026,75.98766479,4.032327271,7.509922028,15.03862915,9.809779358,8.152238464,11.53929214,59.82689209,-40.84012756,-37.73071289,-53.94721069
Y Dorsal patch 164,497.2480957,-59.67575073,-8.182041931,-51.74581299,-6.4029953,-11.64036865,-1.158488464,-7.239310455,210.013208,-98.86863403,-99.93800049,206.4149902
Z Dorsal patch 164,-803.154541,-512.9829102,-1243.970117,-637.0931641,-1252.685352,-996.284668,-960.5274414,-1238.073926,-867.015332,-735.4597656,-495.8433594,-494.8428223
X Dorsal patch 163,4.083480835,77.42741699,10.17498703,9.447344208,9.997595978,10.29848022,7.386978912,15.13879547,60.10847168,-48.68344421,-52.52974854,-60.2119751
Y Dorsal patch 163,610.7497559,47.3048645,107.1321899,60.6427124,114.7401001,107.5384888,107.7857788,106.8568604,317.1271729,13.22746887,13.12250061,323.6847656
Z Dorsal patch 163,-795.8099121,-516.7055176,-1244.82041,-642.5442383,-1251.660156,-996.9643555,-960.7632813,-1238.283203,-864.4057617,-735.4724121,-496.9371582,-486.380957
X Dorsal patch 162,24.30431519,99.42966309,31.10801392,27.91331177,34.83753662,33.61102295,29.32341614,39.51438904,77.08095093,-34.51858215,-34.38126221,-42.71529846
Y Dorsal patch 162,615.8327637,49.74603577,109.781311,68.14786377,115.5601318,106.3526245,107.9457764,106.7407104,319.6064453,17.71759949,15.03093109,327.1223877
Z Dorsal patch 162,-806.4959473,-520.1146484,-1258.413281,-654.2863281,-1263.446582,-1008.336621,-968.3331055,-1252.746973,-866.4932617,-744.9046875,-509.1855469,-497.9191406
X Dorsal patch 161,30.14179993,92.92716064,28.28207092,28.87570801,48.30900879,40.23613892,31.84700317,44.71051636,87.48344116,-18.94054108,-20.39078979,-29.23193054
Y Dorsal patch 161,534.9083008,-28.55450439,32.34115295,-17.06910248,36.92788696,26.60914001,36.47584229,32.04632874,248.8671875,-57.66674194,-57.03276367,250.19646
Z Dorsal patch 161,-801.9700684,-508.3693359,-1246.815723,-639.9390625,-1256.626758,-997.2518555,-963.537207,-1240.173047,-864.3253906,-741.9023438,-501.7381348,-502.2109863
X Dorsal patch 160,18.64538422,83.28096924,10.46422272,14.58731232,25.15135345,17.92911377,16.1329834,22.70778961,65.64486694,-34.13388367,-30.10683899,-46.90450745
Y Dorsal patch 160,482.5322754,-75.26279907,-24.48305664,-68.39225464,-20.91207275,-26.39521484,-14.90857849,-21.95906525,200.859668,-108.0450317,-109.2139771,196.5296753
Z Dorsal patch 160,-807.1003906,-515.2018555,-1247.818945,-639.9599121,-1257.351367,-999.8671875,-964.4517578,-1243.638477,-868.2144531,-742.5257324,-503.2556641,-501.99375
X Dorsal patch 16,-23.77335205,49.92844849,-25.81974792,-21.24638977,-37.45854797,-34.11959534,-27.75083923,-32.85490112,24.27094574,-76.99776611,-75.65743408,-93.91668701
Y Dorsal patch 16,534.8869141,-24.85513458,35.86027527,-13.39606018,32.30562744,26.47698975,36.06295776,34.80003357,248.9627686,-60.20870361,-66.11138916,244.6965576
Z Dorsal patch 16,-799.1921875,-519.6720703,-1242.020996,-636.3983887,-1245.452344,-990.7375,-958.8092773,-1232.322266,-871.7889648,-725.3101563,-485.0290039,-479.6082031
X Dorsal patch 159,9.847445679,80.30071411,13.16027832,12.54137726,16.37353058,13.40260925,12.06951447,17.39414978,64.55158691,-44.03826599,-43.3291626,-54.47472534
Y Dorsal patch 159,588.0375,27.47159119,85.98848877,40.45975647,86.9137085,78.51013794,83.92672729,79.27589111,292.188623,-9.745202637,-11.32119598,298.4502441
Z Dorsal patch 159,-797.4383301,-513.5977051,-1244.474121,-642.3397461,-1253.029199,-995.9211914,-959.7169922,-1240.502051,-863.6394531,-735.1540527,-495.9470215,-489.8674316
X Dorsal patch 158,34.70011292,112.1407349,39.98620911,40.79407959,47.99442749,46.63290405,41.57347412,51.6,94.52579956,-20.20076447,-21.03686371,-28.41152954
Y Dorsal patch 158,587.8160645,25.9891571,87.2689209,39.61403198,83.00946045,73.72680664,79.69794312,77.87114258,288.4118408,-11.94837875,-14.02905121,296.2171387
Z Dorsal patch 158,-821.6246094,-525.3027832,-1268.591797,-663.4025391,-1280.846191,-1020.97041,-979.6786133,-1266.036523,-876.4582031,-761.8479492,-522.7337402,-518.175293
X Dorsal patch 157,25.90863342,89.3833374,21.98405609,23.94872437,41.26110229,32.48908081,26.40855713,35.47026978,78.27232666,-23.77632141,-22.77025146,-34.19161987
Y Dorsal patch 157,521.623877,-39.4192749,16.87427216,-30.31174927,20.28638458,12.05514297,21.50491791,17.13330688,233.3028809,-73.91134644,-73.46956177,231.8757568
Z Dorsal patch 157,-799.8833008,-507.103125,-1243.188281,-637.0526855,-1249.246484,-991.2780273,-958.0976563,-1233.095703,-859.0168945,-735.1032227,-496.4472656,-496.4726074
X Dorsal patch 156,20.77394562,96.46132813,26.20826416,24.94140015,31.93084412,29.66517639,26.57044373,35.3947113,75.76265869,-36.16924744,-35.2002655,-44.70791626
Y Dorsal patch 156,609.8709961,45.0883667,104.6357422,61.39338379,108.92948,99.6187439,102.7341553,101.255365,313.529248,12.385495,9.272039032,320.8227539
Z Dorsal patch 156,-807.9051758,-522.9108887,-1259.016309,-655.1208496,-1264.374609,-1010.02373,-968.8307617,-1255.072754,-869.0916016,-746.9061035,-509.1493652,-499.6093262
X Dorsal patch 155,12.92501984,85.40744019,17.02830811,16.70504761,20.60384369,18.62245483,16.53460083,23.94336548,68.12764893,-43.1215271,-41.07277222,-51.58485718
Y Dorsal patch 155,600.3901367,37.75193176,96.62543945,51.72736816,99.67705688,90.8928894,94.9776123,91.82871094,304.0996338,2.315020943,0.395392156,310.9169189
Z Dorsal patch 155,-801.2849609,-517.592627,-1251.22041,-646.9407715,-1258.181641,-1002.449121,-963.4765625,-1246.604297,-866.6142578,-740.7598633,-501.3586426,-493.6874512
X Dorsal patch 154,31.07459412,109.8417847,38.05060425,38.59022827,48.11446838,46.43785095,42.08808594,52.58671265,90.90258789,-22.38023071,-22.03688812,-29.91164551
Y Dorsal patch 154,598.384375,35.85596924,95.60269775,51.22427979,96.81321411,85.78082886,91.59661865,89.53719482,300.6240967,1.539258099,-1.712899971,309.8310059
Z Dorsal patch 154,-816.6548828,-521.4037109,-1263.78457,-661.2152832,-1277.125293,-1017.325195,-976.1808594,-1261.332617,-871.89375,-757.4819824,-519.1359375,-513.0850586
X Dorsal patch 153,15.28850403,81.95383911,6.967234039,11.03840256,23.02603607,15.61057892,13.10702667,18.99523773,63.76975708,-36.41664429,-31.68272705,-49.82644043
Y Dorsal patch 153,471.8307617,-87.49425659,-38.17674866,-79.62246704,-29.98568115,-36.33977356,-24.95459442,-31.56003113,191.5894409,-117.4115356,-118.3108276,187.6219238
Z Dorsal patch 153,-809.8445801,-518.9813477,-1249.03877,-642.149707,-1256.67959,-998.7878906,-964.1152344,-1242.046973,-869.959668,-743.3251953,-504.3037598,-501.9976563
X Dorsal patch 152,-0.800782585,72.90735474,4.96159668,4.51990242,3.626316833,3.099283409,2.34845829,7.607099152,56.13291016,-52.28200073,-58.04899902,-65.02886353
Y Dorsal patch 152,607.2401367,45.336203,104.311499,58.12627563,112.8512207,105.5484009,105.2553955,105.1238281,314.8880859,10.52870026,10.9867218,321.2014893
Z Dorsal patch 152,-795.8142578,-518.1172363,-1244.436719,-642.5615234,-1251.411328,-996.0598633,-960.8399414,-1238.527051,-865.7691406,-735.6187988,-495.6562988,-485.774707
X Dorsal patch 151,4.366411209,70.23330078,1.347354698,3.533643723,6.829094696,3.436531067,1.878368378,5.466763306,54.9345459,-46.72318726,-46.54441223,-60.17206421
Y Dorsal patch 151,531.6881348,-27.48556824,29.79907532,-15.82542725,29.10431519,20.83580933,30.06809387,26.56948547,237.9781982,-68.97767334,-70.25935669,237.830542
Z Dorsal patch 151,-795.805127,-509.3170898,-1238.297168,-632.767041,-1249.112793,-991.9617188,-956.968457,-1235.746973,-864.8036133,-728.5001953,-488.9944824,-487.3828613
X Dorsal patch 150,-34.72713928,47.21923218,-29.96458435,-28.73254395,-41.46799622,-40.32098389,-33.8658905,-36.42557373,30.3705719,-83.00483398,-93.67800293,-97.3350647
Y Dorsal patch 150,611.5401855,50.16791382,111.6838623,67.19655762,110.6460693,103.6172241,108.7262207,109.2756348,318.9949951,14.77126312,5.19022789,324.2470947
Z Dorsal patch 150,-811.0111816,-539.4585938,-1257.158398,-657.1569336,-1261.59248,-1007.437109,-968.5121094,-1251.664844,-877.2666016,-736.6018555,-495.0023926,-482.3103027
X Dorsal patch 15,-35.08360901,44.60783081,-35.59705811,-33.33951721,-44.87953796,-44.01329956,-39.83913269,-43.07672424,22.68198547,-91.61609497,-98.48536987,-108.7102783
Y Dorsal patch 15,591.3675293,35.8137085,94.47441406,48.38587646,89.59606934,82.66859131,90.11906738,90.17009888,298.1806396,-5.507852173,-15.14651184,303.8992676
Z Dorsal patch 15,-817.929541,-545.4607422,-1261.971875,-661.3936035,-1269.197266,-1012.74209,-973.5545898,-1257.719141,-885.6928711,-741.7624512,-498.7739258,-488.9879395
X Dorsal patch 149,-15.51925659,57.70725098,-15.42204132,-11.0114151,-13.71884003,-14.90900269,-12.73902664,-11.34457245,40.6665863,-60.46314697,-64.73966064,-77.76363525
Y Dorsal patch 149,558.6558105,0.8491292,59.50964355,14.07808533,55.77047729,48.49796143,56.79495239,54.08267212,264.5985107,-39.15576782,-43.17323608,267.7085693
Z Dorsal patch 149,-797.2527832,-516.3741211,-1242.194727,-637.5115723,-1247.776465,-990.9399414,-957.3724609,-1235.808301,-867.9472656,-727.5257324,-486.0097656,-482.598584
X Dorsal patch 148,-24.64423981,53.1440979,-24.05360718,-20.81545868,-25.77831726,-26.9378418,-22.79102325,-24.40373993,32.56922607,-73.87536621,-80.50106201,-91.78633423
Y Dorsal patch 148,571.5708008,15.25887146,73.51997681,28.00855713,69.09903564,62.24995728,69.32562256,66.82113647,276.033374,-27.74625854,-33.02965088,281.2246094
Z Dorsal patch 148,-806.8807617,-529.4954102,-1251.240723,-648.446875,-1258.778223,-1003.828809,-966.303125,-1247.062793,-877.8726563,-735.2557617,-493.6169922,-485.9947754
X Dorsal patch 147,-55.92072144,27.80292358,-59.82362671,-56.46193848,-65.59649658,-64.61186523,-57.6614624,-65.54500732,8.171122742,-107.0435913,-106.6186157,-123.1196533
Y Dorsal patch 147,545.6054688,-10.51918945,48.10664063,0.465665054,39.58261719,36.71961365,46.45499268,42.97253723,258.2991943,-48.04748535,-58.84349365,255.1875977
Z Dorsal patch 147,-821.028125,-547.36875,-1259.821094,-658.9095215,-1273.803516,-1013.141699,-978.453125,-1253.319238,-895.3761719,-739.7566895,-499.0077637,-490.7558105
X Dorsal patch 146,-31.92984009,49.11419678,-34.03353577,-30.01017456,-39.17681885,-39.29086304,-34.28919067,-37.23995667,24.6394455,-88.50358887,-94.12455444,-106.2983032
Y Dorsal patch 146,581.386377,25.81088867,84.76728516,36.92808533,77.23325195,70.60152588,78.2770874,77.10101318,285.7323486,-18.35621338,-26.57337341,291.1312012
Z Dorsal patch 146,-820.2761719,-546.0313965,-1265.654297,-663.0683105,-1269.12041,-1014.415527,-976.0680664,-1260.213477,-887.9734375,-743.6749512,-501.3410156,-491.4592285
X Dorsal patch 145,-5.713523483,68.13619385,-1.352434444,-0.689768887,-2.658519745,-3.641030121,-3.447063065,0.233287716,51.43795166,-55.40563965,-61.86090088,-68.87119141
