Name,CW_NR0654,CW_NR0718,CW_M1937,CW_M22220,CW_M11977,CW_M21375,CW_NR1328,CW_NR1351,CW_NR1352,CW_NR1353,CW_NR1609,CW_M29,CW_M1943,CW_M11973,CW_M11,CW_M68,CW_M1942,CW_M11968,CW_M3721,CW_M11976,CW_JM5397,NHNW_B118,NHNW_B14,NHNW_B34,NHNW_B71,NHNW_J14051,NHNW_JM12487,NHNW_JM18942,NHNW_JM19739,NHNW_JM2546,NHNW_JM7474,NHNW_JM8466,NHNW_SNC1,NHNW_SNC2,SHNW_M8746,SHNW_M8887,SHNW_M8748,SHNW_M8801,SHNW_NR1326,SHNW_NR1348,SHNW_NR1349,SHNW_M8807,SHNW_M8749,SHNW_M8867,SHNW_M8827,SHNW_M8752,SHNW_M8774,SHNW_M8952,SHNW_M8892,SHNW_M8951,SHNW_F_Good_Teeth,SHNW_F_Poor_Teeth,SHNW_Holly,SHNW_M_Good_Teeth,SHNW_Mr_Fox
Z Mandibular patch 83,-228.8133545,-263.7633057,-814.9921387,-822.4506836,-822.6733398,-812.7157227,-554.8218262,-627.3774902,-986.9603516,-236.3321289,-888.75625,-789.1674805,-786.8751953,-794.6813965,-804.6831055,-788.6619141,-552.1297363,-542.2073242,-554.8300781,-546.2977051,-1411.248828,-1431.448145,-1418.408398,-1443.180957,-1159.096777,-1437.838867,-1470.648926,-1145.32998,-1169.134375,-1460.724805,-1118.63457,-1195.241016,-1174.568262,-1427.96543,-883.9240234,-899.3108398,-897.0616211,-888.0412109,673.155957,354.5644287,979.6730469,-767.579834,-753.934375,-772.8743652,-771.1854492,-761.5342285,-519.4393555,-513.7947754,-528.6231445,-517.548584,-916.4524414,-894.5055664,-958.5703125,-916.6200195,-949.2845703
X Mandibular patch 82,1.784083557,-7.019216919,76.53444824,3.338307571,63.09302368,-55.49937744,0.687077188,-6.104784393,-10.16976624,-6.420953369,-1.496510887,60.0059021,-56.20848389,0.627830029,52.40014648,-64.62969971,62.57263184,-62.46095581,64.42489624,-65.65270996,3.707274628,-5.043817902,-6.684445953,-5.996320343,-6.82285614,-5.63710022,-4.407091522,-2.191046715,-1.97151947,-4.146948242,-3.593050766,-9.182564545,-6.249953461,-5.481283188,-58.87659302,-6.718106079,58.79865112,-63.66035156,-4.210910416,-1.815771484,-9.939693451,65.31766968,-61.54331055,-1.656547356,60.12041016,-53.54865723,71.09741821,-56.0144043,59.00704346,-55.21021118,-9.988938141,-4.737342072,-7.955000305,1.257144833,8.80915451
Y Mandibular patch 82,-141.375,-145.8172485,-215.0700195,351.6784912,79.18394165,78.19077759,-163.394812,-135.1665649,-143.7700195,-165.8812134,-160.1484009,-221.0860596,-229.2258789,346.1248047,88.90089722,68.37944336,-206.4278076,-224.3457031,93.98213501,101.2221497,-38.77187805,-40.71410828,-39.71809082,-24.00291748,-46.41930847,-35.94500427,-32.52671814,-53.59736328,-49.87662659,-57.38682251,-46.30112,-41.49999695,-51.40757446,-38.83425598,-216.5505371,332.5231445,68.03422241,82.49050903,-136.8626709,-131.4307495,-129.6107422,-226.8310059,-244.9576172,327.6211182,66.52443237,61.68635254,-228.8782471,-248.7135986,71.5760376,61.57334595,-85.41370239,-89.6742981,-1.006099987,-72.36229248,-47.43365479
Z Mandibular patch 82,-224.444458,-264.7139404,-805.5684082,-816.6275879,-816.6324219,-811.7490723,-548.1041016,-627.5236816,-992.3848633,-230.2402832,-883.4756836,-780.5421387,-790.611377,-790.460791,-801.7390137,-792.8996582,-551.1809082,-550.6410156,-550.4228516,-558.1219238,-1411.286621,-1424.814258,-1411.99248,-1444.044336,-1150.261621,-1432.164844,-1466.796582,-1137.06709,-1165.199414,-1450.639648,-1125.591699,-1183.821484,-1169.945313,-1422.777344,-878.7086914,-888.3794922,-878.1754883,-886.3197266,680.3087891,356.8049316,975.5927734,-755.1862305,-745.6879883,-761.706543,-756.7958984,-756.219043,-502.2648438,-506.095166,-511.073291,-512.5551758,-920.4347656,-894.1338867,-983.3115234,-921.8620117,-971.3803711
X Mandibular patch 81,-34.24545593,-51.96767578,49.23330078,-33.21226807,32.54559326,-101.1147095,-42.65278625,-44.12818604,-44.82633667,-39.8479248,-44.47440491,34.77203369,-99.68369751,-36.23537903,25.98571472,-105.6973511,40.81106873,-105.043042,33.19185486,-112.6117554,38.44699707,-38.59095459,-45.12260742,-35.26576538,-43.31991577,-43.17549133,-41.27416687,-35.25354004,-39.5010437,-41.68249207,-36.86098328,-48.88552551,-48.5940155,-40.62120972,-101.7117493,-45.31505127,28.82102661,-106.0504639,-40.37848511,-37.14327087,-41.90442505,36.27952271,-102.3062561,-39.75179749,29.66487427,-94.62851563,38.39433899,-99.90769043,27.24329834,-108.2804321,-40.55709229,-40.73865967,-36.20039978,-38.95064392,-28.04091797
Y Mandibular patch 81,-80.21431885,-78.4937561,-153.8596069,411.185498,133.0939575,135.1885132,-105.00354,-62.09855347,-75.97423096,-106.532312,-102.2374939,-161.2955688,-169.8310669,399.795752,151.9276978,130.622168,-139.9428589,-152.0816284,157.1573486,161.0681885,26.7650238,18.70266571,20.63596649,27.02495728,19.26867676,34.28399963,30.47785645,5.902190018,16.58448181,4.530900192,29.13610535,23.52276459,11.52442932,19.66501923,-158.680542,388.0975586,121.079248,144.0390259,-73.2289917,-66.63409424,-57.24452515,-164.7150269,-184.6719971,386.3665039,124.078418,120.1437134,-179.6571289,-186.4148804,126.7166992,115.4404175,-20.99669952,-22.38862915,45.30400085,-14.96418304,7.055282593
Z Mandibular patch 81,-256.8959473,-290.5576172,-845.2582031,-851.6367188,-851.3154297,-834.7911133,-586.1398926,-652.8068359,-1005.22998,-262.7681885,-915.6329102,-821.5051758,-805.9281738,-827.0484375,-824.8049805,-806.9277832,-574.3721191,-556.867041,-579.9788574,-554.7769531,-1385.198535,-1453.691992,-1439.451172,-1451.659473,-1182.612207,-1456.855859,-1487.442676,-1166.200293,-1190.491992,-1486.969141,-1125.472949,-1218.293945,-1193.210254,-1445.123633,-898.5040039,-921.9330078,-923.0194336,-900.5066406,654.7473145,342.4497559,973.0610352,-788.2794922,-772.2050781,-791.9287598,-793.7272949,-779.4930176,-546.4256836,-533.5164551,-554.4429199,-533.457959,-922.100293,-905.8847656,-939.2775391,-920.6430664,-936.5105469
X Mandibular patch 80,-41.66375122,-60.13804932,42.15121765,-39.34879456,24.14782257,-106.4896606,-52.02167358,-49.41350708,-50.44048157,-42.99300232,-48.71088257,23.89202271,-107.1174927,-44.36343689,19.89108887,-112.5956055,33.64862976,-110.8684204,19.33649597,-115.9253662,46.79807434,-47.67818298,-56.34326782,-39.05469971,-50.58015747,-54.07745972,-49.68879089,-43.72440186,-52.93120728,-49.8973999,-47.33145447,-61.11586304,-57.62124023,-48.70145264,-108.7287109,-53.31121216,18.85246124,-113.1720093,-46.18474731,-48.57472839,-47.8937561,24.15958862,-107.6288208,-47.17576294,22.0870163,-100.2645203,26.02685852,-106.1420776,15.48547821,-117.5792603,-46.4143219,-48.89413452,-39.75780029,-49.62382507,-36.66253052
Y Mandibular patch 80,-52.84522095,-50.17031555,-129.447168,442.370459,160.0334595,162.6608398,-78.37072754,-33.70484924,-49.77353821,-81.32911987,-74.00981445,-132.5192871,-145.7820435,426.5749023,171.9060303,153.5010132,-114.4046875,-130.1339844,180.5612183,178.8318848,56.23892822,43.47245483,44.20333252,44.77157593,47.73032837,59.15187378,53.54899292,32.95483704,42.77572632,35.28609314,48.77685547,52.05199585,36.52468262,39.91280212,-136.4950317,408.5122559,141.6863525,161.3440186,-52.06845703,-48.1644165,-41.03713074,-144.8611206,-159.7753174,407.4512207,143.1560791,141.5151489,-158.52771,-166.0535645,145.7481812,138.2821045,-4.829623032,-3.28843689,51.29169922,1.369301319,18.44392395
Z Mandibular patch 80,-248.9029053,-281.3762451,-840.6855469,-844.5907227,-844.6695313,-827.2323242,-579.8985352,-642.6258301,-993.1904297,-256.5513428,-912.5824219,-817.549707,-794.4052246,-822.2076172,-815.2726563,-795.9130371,-565.6456055,-542.8594727,-570.9007324,-539.3189941,-1392.896777,-1442.210547,-1429.937598,-1445.486621,-1173.305566,-1446.341113,-1476.818848,-1156.445801,-1177.352832,-1481.583984,-1106.848926,-1210.433301,-1183.002637,-1434.345996,-889.1017578,-916.7325195,-921.9194336,-891.9171875,661.3977051,355.1081787,988.8600586,-782.6613281,-765.9031738,-785.7851563,-792.1763184,-771.8900391,-546.0145996,-527.4294922,-550.351123,-526.2616211,-908.8178711,-893.0643555,-919.7525391,-908.2632813,-915.0254883
X Mandibular patch 8,-20.26493683,-33.0578125,60.48504639,-18.19224396,46.66075134,-85.99195557,-28.73784485,-26.46231689,-27.09506836,-21.8397995,-29.73778687,49.32918091,-86.10787964,-20.96278534,40.85512085,-90.57622681,55.49089355,-89.93922729,41.00993652,-98.7743042,21.21477356,-21.71381989,-32.75237732,-19.67446747,-22.70179138,-24.9312912,-25.39102325,-18.51247253,-25.60947571,-23.83792877,-18.80804596,-30.84645691,-31.87400818,-24.8893219,-85.12927246,-29.59114685,43.52633667,-89.9208252,-21.44989624,-22.53887939,-22.85536499,51.88136597,-84.00809937,-22.10067902,45.9951416,-78.47119751,50.97707825,-83.24644775,40.41317444,-93.87680054,-24.8548584,-24.690271,-19.43500061,-26.77149963,-14.5186676
Y Mandibular patch 8,-47.3671936,-41.83778992,-121.5488647,448.546582,166.7645508,168.2625366,-68.88614502,-25.72216797,-44.69945679,-78.68567505,-67.80864258,-129.2971436,-139.1338745,434.1404785,176.3391846,161.6723389,-111.0213989,-122.559021,189.0693115,189.7033936,60.99915771,49.72288513,54.13624878,51.45576782,55.18688354,68.01900635,61.15343018,40.08219299,52.92102051,39.67088623,57.17299805,61.13712158,45.43293152,49.04639587,-131.2489258,415.6341309,151.3805908,168.0845215,-46.11803284,-39.49474792,-33.48312073,-136.6236084,-155.8406006,414.4487305,147.6041138,148.3187256,-149.5515381,-161.1571899,155.5424072,149.3204834,3.711771774,6.187279892,61.4,14.0195343,27.56064453
Z Mandibular patch 8,-253.9326172,-285.695459,-838.4580078,-847.3832031,-845.115918,-838.1556641,-587.523291,-647.7937012,-997.9515625,-263.8163818,-920.8050781,-818.5685547,-804.1496094,-825.894043,-817.6177246,-804.6121582,-563.082959,-549.9722656,-568.1334473,-551.0435547,-1386.498633,-1444.724316,-1438.242383,-1452.902539,-1178.14668,-1452.59707,-1482.870313,-1162.603613,-1180.526074,-1487.946484,-1109.791309,-1215.234082,-1192.251563,-1441.779883,-903.0984375,-923.9924805,-922.9506836,-906.9743164,653.2707031,348.7779785,983.0857422,-783.0498535,-780.478125,-795.7474609,-795.9649414,-784.414502,-549.2822266,-540.6171387,-551.0109863,-539.5415527,-913.7338867,-897.8987305,-922.8262695,-907.2608398,-918.3521484
X Mandibular patch 79,-18.71573944,-34.71990967,63.47836914,-16.59766235,47.76922607,-84.684552,-28.41665955,-27.55410461,-27.21636963,-24.90999298,-28.06274719,50.72662354,-84.97554321,-20.26257629,42.23611755,-91.27717285,54.9336792,-90.07501831,43.85257263,-99.19091187,21.08696136,-23.99652252,-31.30800781,-20.67381439,-24.15309448,-27.08821716,-26.79421692,-20.13553314,-22.69364014,-26.12278137,-20.59691467,-31.13998108,-33.64171448,-24.42055054,-84.9979248,-29.19424438,45.56286621,-90.6579895,-22.93912811,-22.98910065,-24.31101685,54.42672119,-84.69368896,-21.97026367,46.27035217,-79.4375,55.56152954,-83.30458984,42.31998596,-92.04782715,-23.88783112,-24.12090912,-21.89499969,-23.5195282,-11.38131485
Y Mandibular patch 79,-66.82694092,-63.24455566,-141.9778687,427.322168,148.023645,149.7489136,-90.41046753,-46.82284851,-62.99919434,-96.45230103,-87.23209839,-150.5804932,-159.0092285,414.4962891,158.6839844,144.1325928,-129.1472656,-141.9442627,169.709729,172.7423462,38.88919678,28.72741699,32.79459534,38.02091064,31.98867493,47.79144592,41.62479553,17.55863495,30.70929565,18.4333313,39.14428101,38.52178955,26.00321655,29.75185547,-148.0793701,397.6660889,132.1462158,150.3132202,-65.47825928,-57.09844971,-48.97893066,-153.6238281,-174.9130005,396.0464111,130.2799805,130.6375,-167.7186157,-180.3445801,137.5912842,128.1522705,-10.81016769,-11.22462082,54.45759888,-0.523334169,17.60694427
Z Mandibular patch 79,-256.6474854,-291.3255371,-840.3005859,-851.7716797,-847.1551758,-839.7304688,-588.927832,-652.1345703,-1004.149023,-264.6583496,-920.4453125,-818.1891113,-808.3274902,-826.306543,-820.9326172,-808.5034668,-568.3757813,-557.9805664,-573.6853027,-557.0189453,-1383.743457,-1455.235059,-1443.293555,-1458.265332,-1183.478027,-1458.883789,-1490.325098,-1169.019727,-1188.965625,-1489.466309,-1122.522852,-1220.596973,-1196.880078,-1447.914844,-906.6412109,-923.4256836,-922.5448242,-909.3519531,650.5871094,341.5946045,972.4356445,-787.3193359,-780.8799316,-797.0814941,-795.4077148,-786.0376953,-548.514209,-541.0556641,-554.3901855,-542.3611328,-923.0400391,-905.3841797,-938.2950195,-918.7895508,-934.046582
X Mandibular patch 78,-38.62559509,-56.49314575,45.23654175,-36.27666931,28.03484192,-104.6198242,-47.66238403,-45.89157715,-47.69005432,-40.86911621,-46.03848877,27.78766174,-104.4210571,-40.58779602,22.90975342,-110.1239258,37.15443115,-108.7070801,24.8408371,-113.9994507,44.03764954,-44.04998474,-51.50830078,-36.74713745,-47.81612549,-49.32167969,-46.31218567,-40.07348633,-47.44212646,-46.44558105,-42.94294434,-56.33521118,-53.43710938,-44.52776794,-106.7672363,-50.35836487,22.51767273,-110.3486938,-43.49875488,-44.45139771,-45.05382385,29.54299011,-105.8292236,-44.07843018,25.55390015,-98.56651001,30.87425842,-103.3430786,20.27183533,-113.5333008,-43.96600647,-45.65115662,-38.27839966,-45.14936218,-34.35371399
Y Mandibular patch 78,-59.96132202,-56.96335449,-136.7820557,434.4004395,154.7924927,154.7950806,-85.44398193,-40.79349976,-56.61509399,-86.97662964,-81.46678467,-141.571814,-151.6238037,419.5022949,166.8717407,146.9244141,-121.0010498,-135.7593628,174.8298462,175.2779053,47.19177856,36.47962952,37.92221985,40.25749817,39.5132782,52.40165405,46.68945923,25.02705078,35.78028564,25.51990967,43.3041626,43.54235535,29.5730011,34.06525879,-143.4582153,402.0881836,134.8535156,155.6112793,-58.44034424,-54.70871582,-46.1412323,-150.7604614,-168.3492188,400.7799316,137.0687378,135.3592163,-164.3834839,-171.7541138,140.5734741,132.2251953,-9.57638092,-9.000371552,49.92200012,-3.095148659,15.29781189
Z Mandibular patch 78,-252.3356689,-284.4668213,-843.7070313,-848.1322266,-848.2287109,-830.4173828,-582.5382813,-646.7869141,-997.4814453,-258.8330566,-914.3254883,-818.240918,-799.6091309,-825.5990234,-818.7766602,-800.5023438,-569.2569336,-548.2224609,-574.5904297,-544.5132813,-1388.338574,-1447.852246,-1433.880273,-1447.226465,-1177.859277,-1449.693848,-1481.110254,-1160.733398,-1183.002441,-1485.114258,-1113.883203,-1213.991602,-1186.797949,-1437.888281,-892.8039063,-918.6431641,-922.505957,-895.505957,659.3367676,350.4813965,983.9004883,-785.4856445,-768.2535645,-787.6460938,-793.2427246,-774.8038086,-546.3930176,-529.926123,-551.2821289,-529.0502441,-912.9466797,-897.5475586,-925.9458008,-911.3648438,-923.1334961
X Mandibular patch 77,-14.56714935,-27.42018433,65.12705078,-14.12472992,51.00543823,-79.87807007,-20.41047516,-25.62720947,-26.27432251,-22.41420593,-21.76725769,49.23996582,-77.4218811,-16.49785004,41.74731445,-88.19727783,55.60549927,-86.55006714,49.69598999,-90.2508606,20.7630249,-20.85247192,-23.79517822,-20.58865662,-24.45590515,-22.91295929,-22.36076355,-16.67912598,-17.57268677,-24.37741089,-20.39521027,-24.27728119,-25.78468933,-21.31973419,-82.17791748,-24.02244873,49.2385498,-87.52419434,-21.51616821,-19.12903748,-26.53487244,55.59818115,-84.98609009,-19.15962372,49.25118103,-75.581427,60.73273926,-79.52454224,49.43399658,-84.09674683,-25.31121826,-22.44503937,-21.73880005,-17.12378845,-9.098540497
Y Mandibular patch 77,-108.5313599,-107.387207,-182.7748169,384.0412598,109.1525513,108.7999634,-131.8827271,-92.29205322,-102.8622192,-134.0425781,-130.4463257,-190.7816895,-197.1788208,374.2484619,122.5521606,103.5879395,-170.3493408,-184.0285889,130.4213989,135.6963013,-1.938240433,-13.00252838,-9.36131897,0.171327484,-14.13951416,1.493854427,-0.827719212,-24.87447968,-14.63522186,-28.46311646,-3.942823792,-7.92325058,-20.29604492,-11.59308624,-189.5326782,357.2118896,91.24141846,111.001416,-106.1485229,-96.97944946,-89.14702759,-195.5860962,-217.7339355,353.3504395,93.17044067,89.89685669,-207.174292,-222.1833496,98.7024231,88.60033569,-50.64393005,-52.25199585,34.2,-38.01956177,-9.073112488
Z Mandibular patch 77,-250.555835,-289.4620605,-835.7588867,-845.1680664,-843.968457,-833.9551758,-580.2961914,-651.5068359,-1009.708691,-258.2809814,-910.2357422,-810.8252441,-808.4777344,-816.9509766,-822.3048828,-809.2180664,-569.7048828,-563.8847168,-574.2881348,-564.8404297,-1388.3875,-1451.88916,-1438.269043,-1459.231641,-1179.574219,-1458.976074,-1489.405859,-1165.841797,-1191.560938,-1482.127734,-1138.432617,-1217.115039,-1195.962598,-1446.616406,-903.4162109,-919.4088867,-913.628125,-906.2,654.7507324,337.359668,960.8770508,-785.0898926,-773.5410156,-792.2618164,-787.6377441,-781.0024414,-537.636084,-533.0350098,-547.5174316,-536.8219238,-933.5666016,-913.1226563,-967.4429688,-933.2929688,-960.7892578
X Mandibular patch 76,-13.00456543,-23.83732758,62.015448,-11.77710419,47.28856506,-72.3331665,-15.25884247,-23.54395447,-25.96695862,-21.16126404,-18.78481445,44.6550415,-71.56620483,-16.25981598,38.57533569,-79.33902588,49.71072693,-78.54421387,48.59214172,-81.15809326,18.35474396,-19.82894592,-22.41917725,-18.04046478,-21.6575119,-20.82574005,-19.07615662,-15.71264496,-18.7902832,-21.25792847,-17.65906982,-25.12197571,-22.15480499,-19.66825104,-74.71403809,-21.60196381,46.07171326,-79.41126099,-18.80341644,-17.28671875,-24.41763,50.95414734,-76.69086914,-17.37687073,47.07793579,-68.82251587,56.87769775,-73.04682617,46.16615601,-73.9187439,-23.41816101,-19.79401093,-18.83690033,-16.06937714,-5.743091965
Y Mandibular patch 76,-121.8934082,-124.0889771,-196.1096313,370.9054199,95.0211792,97.63865356,-143.4906494,-112.440979,-124.2027832,-146.238623,-139.6278564,-199.9683472,-212.2689453,363.6928223,105.3025757,88.93753052,-188.2668091,-205.5567139,111.931189,115.6724487,-17.9115387,-22.89376373,-20.66003723,-9.856247711,-24.53905182,-12.53104706,-11.87924881,-33.4896698,-28.74757385,-37.08087463,-24.86614532,-19.53556213,-30.7546051,-21.17903442,-199.0852295,350.5143311,85.83710938,100.5832703,-116.5183716,-111.346521,-108.0977783,-206.2941162,-224.2413086,345.3665527,84.59130859,80.53914795,-212.4200439,-228.9343506,89.57288818,80.56130371,-65.22566528,-67.99175415,11.54290009,-55.3072876,-33.05794373
Z Mandibular patch 76,-225.3242432,-261.7843018,-809.9464844,-817.6672363,-818.6213379,-809.3916504,-549.6679688,-624.2580566,-986.7507813,-232.6170654,-884.2737305,-784.0915527,-785.1774902,-789.6195801,-801.3360352,-787.8146973,-549.3569336,-542.0283203,-551.4236328,-547.9249023,-1413.692285,-1427.196191,-1414.389648,-1441.882129,-1153.915332,-1433.761035,-1467.272949,-1140.075781,-1165.60459,-1455.654688,-1119.205859,-1189.989648,-1170.77627,-1424.894727,-879.8552734,-894.0458984,-889.9363281,-885.3728516,677.0124512,356.4789063,979.4680664,-763.1538574,-749.3183594,-768.1100586,-764.9744629,-758.2675781,-512.7037109,-509.5950684,-521.3300293,-514.4293945,-916.8797852,-893.2374023,-966.2144531,-917.3500977,-955.8458984
X Mandibular patch 75,-17.33995361,-29.04277954,55.14151001,-16.90549011,42.49188843,-77.74277344,-22.41793823,-27.56799011,-29.0195282,-23.98608704,-23.81683044,41.55168457,-76.1848999,-21.29605865,34.89709167,-84.89335938,45.89997253,-82.81552734,41.06273193,-86.35643921,22.46191406,-26.76034851,-30.83436584,-23.52664795,-26.86828613,-27.49031067,-25.3898941,-21.53497925,-24.55231018,-24.73853149,-22.76369934,-32.14770813,-29.34755249,-26.86563416,-80.61585693,-27.50882263,38.44258728,-84.10518799,-23.5535141,-21.90075378,-27.29251404,46.54872742,-80.48082275,-22.52731628,41.54432068,-74.85608521,50.87209778,-78.08800659,39.58401184,-82.43360596,-27.91044922,-24.41648102,-22.08869934,-23.61364136,-11.47391663
Y Mandibular patch 75,-99.49542236,-99.7255188,-175.0839722,393.3505615,116.1854736,121.6290405,-121.1385498,-88.5128418,-101.5824646,-124.0645752,-115.5247681,-177.7755859,-191.8496338,384.4030273,125.0028687,110.6849243,-167.2406616,-184.1643433,132.929248,134.8341309,4.680972672,-1.234859943,2.98458004,8.964601898,-0.066706753,12.0719986,10.91626892,-10.27203522,-3.926040268,-10.56444397,-1.513569164,5.581778336,-8.1094841,-0.093508387,-176.7470703,372.4264648,106.9591553,124.5200562,-93.14052124,-88.74138794,-85.37493896,-182.089563,-199.8932129,368.3563232,105.4838623,102.7859375,-191.8393433,-204.9608887,111.9410522,103.3057251,-44.70342407,-45.80194092,21.59989929,-36.39729614,-20.4719635
Z Mandibular patch 75,-225.3258057,-258.877417,-810.2601074,-818.7689453,-817.8073242,-809.951123,-551.4538574,-622.0922852,-979.6449219,-232.7084473,-886.8744141,-785.6706055,-782.3008301,-791.6496582,-799.8139648,-783.645752,-546.9621094,-534.8089355,-549.1314941,-540.0244629,-1415.291602,-1428.329199,-1416.010742,-1439.282324,-1157.080273,-1433.727637,-1467.637012,-1143.432422,-1164.75957,-1459.291504,-1110.850098,-1192.21875,-1171.823926,-1424.902539,-880.827832,-897.1149414,-895.7558594,-884.9310547,676.042334,359.9165039,986.7433594,-763.2756836,-753.0748535,-770.4320313,-769.8976074,-758.509375,-518.1216309,-511.8421875,-526.4523438,-514.8111328,-910.2329102,-888.0226563,-947.3150391,-908.8113281,-937.5994141
